Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"setText(findTestObject(""var_Content"", [""xpath"":""//body[1]/div[1]/main[1]/main[1]/div[2]/div[4]/div[1]/div[1]/div[1]/div[1]/form[1]/div[6]/div[2]/div[1]/div[1]/div[1]/div[1]/div[2]/div[1]/input[1]""]), Keys.chord(""15%"", ENTER))",Chrome 131.0.0.0,,,17-01-2025 17:02:27,17-01-2025 17:02:28,0.923s,PASSED
"scrollToElement(findTestObject(""var_Content"", [""xpath"":""//body[1]/div[1]/main[1]/main[1]/div[2]/div[4]/div[1]/div[1]/div[1]/div[1]/form[1]/div[1]""]), 10)",Chrome 131.0.0.0,,,17-01-2025 17:02:28,17-01-2025 17:02:29,0.470s,PASSED
"click(findTestObject(""var_Content"", [""xpath"":""//body[1]/div[1]/main[1]/main[1]/div[2]/div[4]/div[1]/div[1]/div[1]/div[1]/form[1]/div[8]/button[1]""]))",Chrome 131.0.0.0,,,17-01-2025 17:02:29,17-01-2025 17:02:29,0.400s,PASSED
"verifyElementPresent(findTestObject(""lbl_Content"", [""text"":""Success""]), 10)",Chrome 131.0.0.0,,,17-01-2025 17:02:29,17-01-2025 17:02:30,0.584s,PASSED
"verifyElementPresent(findTestObject(""lbl_Content"", [""text"":""Successfully Retrieved Installment Data""]), 10)",Chrome 131.0.0.0,,,17-01-2025 17:02:30,17-01-2025 17:02:30,0.283s,PASSED
"click(findTestObject(""lbl_Content"", [""text"":""OK""]))",Chrome 131.0.0.0,,,17-01-2025 17:02:30,17-01-2025 17:02:30,0.348s,PASSED
"verifyElementPresent(findTestObject(""lbl_Content"", [""text"":""Your Monthly Installment Estimation""]), 10)",Chrome 131.0.0.0,,,17-01-2025 17:02:30,17-01-2025 17:02:30,0.316s,PASSED
"verifyElementPresent(findTestObject(""lbl_Content"", [""text"":""5.891.000""]), 10)",Chrome 131.0.0.0,,,17-01-2025 17:02:30,17-01-2025 17:02:31,0.284s,PASSED
"verifyElementPresent(findTestObject(""lbl_Content"", [""text"":""3.450.000.00""]), 10)",Chrome 131.0.0.0,,,17-01-2025 17:02:31,17-01-2025 17:02:31,0.260s,PASSED
"scrollToElement(findTestObject(""var_Content"", [""xpath"":""//body[1]/div[1]/main[1]/main[1]/div[2]/div[4]/div[1]/div[1]/div[1]/div[1]/form[1]/div[8]""]), 10)",Chrome 131.0.0.0,,,17-01-2025 17:02:31,17-01-2025 17:02:31,0.268s,PASSED
"verifyElementPresent(findTestObject(""var_Content"", [""xpath"":""//body[1]/div[1]/main[1]/main[1]/div[3]""]), 10)",Chrome 131.0.0.0,,,17-01-2025 17:02:31,17-01-2025 17:02:32,0.269s,PASSED
"verifyElementPresent(findTestObject(""var_Content"", [""xpath"":""//body[1]/div[1]/main[1]/main[1]/div[4]""]), 10)",Chrome 131.0.0.0,,,17-01-2025 17:02:32,17-01-2025 17:02:32,0.290s,PASSED
"scrollToElement(findTestObject(""var_Content"", [""xpath"":""//body[1]/div[1]/main[1]/main[1]/div[4]""]), 10)",Chrome 131.0.0.0,,,17-01-2025 17:02:32,17-01-2025 17:02:32,0.275s,PASSED
"click(findTestObject(""var_Content"", [""xpath"":""//body[1]/div[1]/main[1]/main[1]/div[5]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]""]))",Chrome 131.0.0.0,,,17-01-2025 17:02:32,17-01-2025 17:02:33,0.400s,PASSED
"click(findTestObject(""var_Content"", [""xpath"":""//body[1]/div[1]/main[1]/main[1]/div[5]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]""]))",Chrome 131.0.0.0,,,17-01-2025 17:02:33,17-01-2025 17:02:33,0.566s,PASSED
"click(findTestObject(""var_Content"", [""xpath"":""//body[1]/div[1]/main[1]/main[1]/div[5]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[2]/div[1]/div[1]""]))",Chrome 131.0.0.0,,,17-01-2025 17:02:33,17-01-2025 17:02:34,0.623s,PASSED
"click(findTestObject(""var_Content"", [""xpath"":""//body[1]/div[1]/main[1]/main[1]/div[5]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[2]/div[1]/div[1]""]))",Chrome 131.0.0.0,,,17-01-2025 17:02:34,17-01-2025 17:02:34,0.563s,PASSED
"scrollToElement(findTestObject(""var_Content"", [""xpath"":""//body[1]/div[1]/main[1]/main[1]/div[5]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]""]), 10)",Chrome 131.0.0.0,,,17-01-2025 17:02:34,17-01-2025 17:02:35,0.505s,PASSED
"click(findTestObject(""var_Content"", [""xpath"":""//body[1]/div[1]/main[1]/main[1]/div[5]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[3]/div[1]/div[1]""]))",Chrome 131.0.0.0,,,17-01-2025 17:02:35,17-01-2025 17:02:35,0.365s,PASSED
"click(findTestObject(""var_Content"", [""xpath"":""//body[1]/div[1]/main[1]/main[1]/div[5]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[3]/div[1]/div[1]""]))",Chrome 131.0.0.0,,,17-01-2025 17:02:35,17-01-2025 17:02:36,0.560s,PASSED
"click(findTestObject(""var_Content"", [""xpath"":""//body[1]/div[1]/main[1]/main[1]/div[5]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[4]/div[1]/div[1]""]))",Chrome 131.0.0.0,,,17-01-2025 17:02:36,17-01-2025 17:02:36,0.600s,PASSED
"click(findTestObject(""var_Content"", [""xpath"":""//body[1]/div[1]/main[1]/main[1]/div[5]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[4]/div[1]/div[1]""]))",Chrome 131.0.0.0,,,17-01-2025 17:02:36,17-01-2025 17:02:37,0.549s,PASSED
"click(findTestObject(""var_Content"", [""xpath"":""//body[1]/div[1]/main[1]/main[1]/div[5]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[5]/div[1]/div[1]""]))",Chrome 131.0.0.0,,,17-01-2025 17:02:37,17-01-2025 17:02:37,0.586s,PASSED
"click(findTestObject(""var_Content"", [""xpath"":""//body[1]/div[1]/main[1]/main[1]/div[5]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[5]/div[1]/div[1]""]))",Chrome 131.0.0.0,,,17-01-2025 17:02:37,17-01-2025 17:02:38,0.548s,PASSED
"click(findTestObject(""var_Content"", [""xpath"":""//body[1]/div[1]/main[1]/main[1]/div[5]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[6]/div[1]/div[1]""]))",Chrome 131.0.0.0,,,17-01-2025 17:02:38,17-01-2025 17:02:39,0.583s,PASSED
"click(findTestObject(""var_Content"", [""xpath"":""//body[1]/div[1]/main[1]/main[1]/div[5]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[6]/div[1]/div[1]""]))",Chrome 131.0.0.0,,,17-01-2025 17:02:39,17-01-2025 17:02:39,0.579s,PASSED
"scrollToElement(findTestObject(""var_Content"", [""xpath"":""//body[1]/div[1]/main[1]/main[1]/div[5]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[4]""]), 10)",Chrome 131.0.0.0,,,17-01-2025 17:02:39,17-01-2025 17:02:40,0.486s,PASSED
"click(findTestObject(""var_Content"", [""xpath"":""//body[1]/div[1]/main[1]/main[1]/div[5]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[7]/div[1]/div[1]""]))",Chrome 131.0.0.0,,,17-01-2025 17:02:40,17-01-2025 17:02:40,0.365s,PASSED
"click(findTestObject(""var_Content"", [""xpath"":""//body[1]/div[1]/main[1]/main[1]/div[5]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[7]/div[1]/div[1]""]))",Chrome 131.0.0.0,,,17-01-2025 17:02:40,17-01-2025 17:02:41,0.572s,PASSED
"verifyElementPresent(findTestObject(""var_Content"", [""xpath"":""//body[1]/div[1]/main[1]/main[1]/div[5]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[2]""]), 10)",Chrome 131.0.0.0,,,17-01-2025 17:02:41,17-01-2025 17:02:41,0.498s,PASSED
Start listener action : AfterTestCase,Chrome 131.0.0.0,,,17-01-2025 17:02:41,17-01-2025 17:02:41,0.000s,PASSED
,,,,,,,
Test Cases/Customer/Product/RegressionTest_VerifyYamahaMotorsFinancingPage_ElementsArePresent,Chrome 131.0.0.0,,,17-01-2025 17:02:41,17-01-2025 17:03:19,37.601s,PASSED
Start listener action : BeforeTestCase,Chrome 131.0.0.0,,,17-01-2025 17:02:41,17-01-2025 17:02:41,0.000s,PASSED
"click(findTestObject(""link_Content"", [""href"":""#"", ""text"":""Product""]))",Chrome 131.0.0.0,"Click Menu ""Product""",,17-01-2025 17:02:41,17-01-2025 17:02:42,0.361s,PASSED
"click(findTestObject(""link_Content"", [""href"":""/product/MotorYamaha"", ""text"":""Yamaha Motors Financing""]))",Chrome 131.0.0.0,"Click Menu ""Yamaha Motors Financing""",,17-01-2025 17:02:42,17-01-2025 17:02:42,0.554s,PASSED
"verifyElementPresent(findTestObject(""lbl_Content"", [""text"":""Yamaha Motors Financing""]), 10)",Chrome 131.0.0.0,,,17-01-2025 17:02:42,17-01-2025 17:02:43,0.837s,PASSED
"verifyElementPresent(findTestObject(""var_Content"", [""xpath"":""//body[1]/div[1]/main[1]/main[1]/div[2]/div[2]""]), 10)",Chrome 131.0.0.0,,,17-01-2025 17:02:43,17-01-2025 17:02:43,0.251s,PASSED
"verifyElementPresent(findTestObject(""lbl_Content"", [""text"":""Check estimated monthly installments for Yamaha Motors Financing, Simulation Here!""]), 10)",Chrome 131.0.0.0,,,17-01-2025 17:02:43,17-01-2025 17:02:44,0.275s,PASSED
"scrollToElement(findTestObject(""var_Content"", [""xpath"":""//body[1]/div[1]/main[1]/main[1]/div[2]/div[3]""]), 10)",Chrome 131.0.0.0,,,17-01-2025 17:02:44,17-01-2025 17:02:44,0.288s,PASSED
"setText(findTestObject(""var_Content"", [""xpath"":""//body[1]/div[1]/main[1]/main[1]/div[2]/div[4]/div[1]/div[1]/div[1]/div[1]/form[1]/div[1]/div[1]/div[1]/div[1]/div[2]/div[1]/input[1]""]), Keys.chord(""LEXI LX"", ENTER))",Chrome 131.0.0.0,,,17-01-2025 17:02:44,17-01-2025 17:02:45,0.835s,PASSED
"setText(findTestObject(""var_Content"", [""xpath"":""//body[1]/div[1]/main[1]/main[1]/div[2]/div[4]/div[1]/div[1]/div[1]/div[1]/form[1]/div[2]/div[1]/div[1]/div[1]/div[2]/div[1]/input[1]""]), Keys.chord(""LEXI LX 155"", ENTER))",Chrome 131.0.0.0,,,17-01-2025 17:02:45,17-01-2025 17:02:46,0.899s,PASSED
"setText(findTestObject(""var_Content"", [""xpath"":""//body[1]/div[1]/main[1]/main[1]/div[2]/div[4]/div[1]/div[1]/div[1]/div[1]/form[1]/div[3]/div[1]/div[1]/div[1]/div[2]/div[1]/input[1]""]), Keys.chord(""ACEH BARAT"", ENTER))",Chrome 131.0.0.0,,,17-01-2025 17:02:46,17-01-2025 17:02:46,0.844s,PASSED
"verifyElementPresent(findTestObject(""lbl_Content"", [""text"":""Success""]), 10)",Chrome 131.0.0.0,,,17-01-2025 17:02:46,17-01-2025 17:02:47,0.710s,PASSED
"verifyElementPresent(findTestObject(""lbl_Content"", [""text"":""Successfully Retrieved OTR Price Data""]), 10)",Chrome 131.0.0.0,,,17-01-2025 17:02:47,17-01-2025 17:02:47,0.276s,PASSED
"click(findTestObject(""lbl_Content"", [""text"":""OK""]))",Chrome 131.0.0.0,,,17-01-2025 17:02:47,17-01-2025 17:02:48,0.371s,PASSED
"setText(findTestObject(""var_Content"", [""xpath"":""//body[1]/div[1]/main[1]/main[1]/div[2]/div[4]/div[1]/div[1]/div[1]/div[1]/form[1]/div[5]/div[1]/div[1]/div[1]/div[1]/div[2]/div[1]/input[1]""]), Keys.chord(""12"", ENTER))",Chrome 131.0.0.0,,,17-01-2025 17:02:48,17-01-2025 17:02:48,0.696s,PASSED
"setText(findTestObject(""var_Content"", [""xpath"":""//body[1]/div[1]/main[1]/main[1]/div[2]/div[4]/div[1]/div[1]/div[1]/div[1]/form[1]/div[5]/div[2]/div[1]/div[1]/div[1]/div[2]/div[1]/input[1]""]), Keys.chord(""10%"", ENTER))",Chrome 131.0.0.0,,,17-01-2025 17:02:48,17-01-2025 17:02:49,0.871s,PASSED
"scrollToElement(findTestObject(""var_Content"", [""xpath"":""//body[1]/div[1]/main[1]/main[1]/div[2]/div[4]/div[1]/div[1]/div[1]/div[1]/form[1]/div[1]/label[1]""]), 10)",Chrome 131.0.0.0,,,17-01-2025 17:02:49,17-01-2025 17:02:50,0.486s,PASSED
"click(findTestObject(""var_Content"", [""xpath"":""//body[1]/div[1]/main[1]/main[1]/div[2]/div[4]/div[1]/div[1]/div[1]/div[1]/form[1]/div[7]/button[1]""]))",Chrome 131.0.0.0,,,17-01-2025 17:02:50,17-01-2025 17:02:50,0.373s,PASSED
"verifyElementPresent(findTestObject(""lbl_Content"", [""text"":""Success""]), 10)",Chrome 131.0.0.0,,,17-01-2025 17:02:50,17-01-2025 17:02:51,0.662s,PASSED
"verifyElementPresent(findTestObject(""lbl_Content"", [""text"":""Successfully Retrieved Installment Data""]), 10)",Chrome 131.0.0.0,,,17-01-2025 17:02:51,17-01-2025 17:02:51,0.265s,PASSED
"click(findTestObject(""lbl_Content"", [""text"":""OK""]))",Chrome 131.0.0.0,,,17-01-2025 17:02:51,17-01-2025 17:02:51,0.365s,PASSED
"verifyElementPresent(findTestObject(""lbl_Content"", [""text"":""Your Monthly Installment Estimation""]), 10)",Chrome 131.0.0.0,,,17-01-2025 17:02:51,17-01-2025 17:02:52,0.268s,PASSED
"verifyElementPresent(findTestObject(""lbl_Content"", [""text"":""2.801.000""]), 10)",Chrome 131.0.0.0,,,17-01-2025 17:02:52,17-01-2025 17:02:52,0.266s,PASSED
"verifyElementPresent(findTestObject(""lbl_Content"", [""text"":""2.777.000.00""]), 10)",Chrome 131.0.0.0,,,17-01-2025 17:02:52,17-01-2025 17:02:52,0.289s,PASSED
"scrollToElement(findTestObject(""var_Content"", [""xpath"":""//body[1]/div[1]/main[1]/main[1]/div[2]/div[4]/div[1]/div[1]/div[1]/div[1]/form[1]/div[7]/button[1]""]), 10)",Chrome 131.0.0.0,,,17-01-2025 17:02:52,17-01-2025 17:02:53,0.292s,PASSED
"verifyElementPresent(findTestObject(""var_Content"", [""xpath"":""//body[1]/div[1]/main[1]/main[1]/div[3]""]), 10)",Chrome 131.0.0.0,,,17-01-2025 17:02:53,17-01-2025 17:02:53,0.237s,PASSED
"verifyElementPresent(findTestObject(""var_Content"", [""xpath"":""//body[1]/div[1]/main[1]/main[1]/div[4]""]), 10)",Chrome 131.0.0.0,,,17-01-2025 17:02:53,17-01-2025 17:02:53,0.274s,PASSED
"scrollToElement(findTestObject(""var_Content"", [""xpath"":""//body[1]/div[1]/main[1]/main[1]/div[4]""]), 10)",Chrome 131.0.0.0,,,17-01-2025 17:02:53,17-01-2025 17:02:53,0.259s,PASSED
"click(findTestObject(""var_Content"", [""xpath"":""//body[1]/div[1]/main[1]/main[1]/div[5]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]""]))",Chrome 131.0.0.0,,,17-01-2025 17:02:53,17-01-2025 17:02:54,0.344s,PASSED
"click(findTestObject(""var_Content"", [""xpath"":""//body[1]/div[1]/main[1]/main[1]/div[5]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]""]))",Chrome 131.0.0.0,,,17-01-2025 17:02:54,17-01-2025 17:02:54,0.594s,PASSED
"click(findTestObject(""var_Content"", [""xpath"":""//body[1]/div[1]/main[1]/main[1]/div[5]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[2]/div[1]/div[1]""]))",Chrome 131.0.0.0,,,17-01-2025 17:02:54,17-01-2025 17:02:55,0.587s,PASSED
"click(findTestObject(""var_Content"", [""xpath"":""//body[1]/div[1]/main[1]/main[1]/div[5]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[2]/div[1]/div[1]""]))",Chrome 131.0.0.0,,,17-01-2025 17:02:55,17-01-2025 17:02:55,0.550s,PASSED
"scrollToElement(findTestObject(""var_Content"", [""xpath"":""//body[1]/div[1]/main[1]/main[1]/div[5]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]""]), 10)",Chrome 131.0.0.0,,,17-01-2025 17:02:55,17-01-2025 17:02:56,0.467s,PASSED
"click(findTestObject(""var_Content"", [""xpath"":""//body[1]/div[1]/main[1]/main[1]/div[5]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[3]/div[1]/div[1]""]))",Chrome 131.0.0.0,,,17-01-2025 17:02:56,17-01-2025 17:02:56,0.372s,PASSED
"click(findTestObject(""var_Content"", [""xpath"":""//body[1]/div[1]/main[1]/main[1]/div[5]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[3]/div[1]/div[1]""]))",Chrome 131.0.0.0,,,17-01-2025 17:02:56,17-01-2025 17:02:57,0.558s,PASSED
"click(findTestObject(""var_Content"", [""xpath"":""//body[1]/div[1]/main[1]/main[1]/div[5]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[4]/div[1]/div[1]""]))",Chrome 131.0.0.0,,,17-01-2025 17:02:57,17-01-2025 17:02:57,0.551s,PASSED
"click(findTestObject(""var_Content"", [""xpath"":""//body[1]/div[1]/main[1]/main[1]/div[5]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[4]/div[1]/div[1]""]))",Chrome 131.0.0.0,,,17-01-2025 17:02:57,17-01-2025 17:02:58,0.567s,PASSED
"click(findTestObject(""var_Content"", [""xpath"":""//body[1]/div[1]/main[1]/main[1]/div[5]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[5]/div[1]/div[1]""]))",Chrome 131.0.0.0,,,17-01-2025 17:02:58,17-01-2025 17:02:58,0.543s,PASSED
"click(findTestObject(""var_Content"", [""xpath"":""//body[1]/div[1]/main[1]/main[1]/div[5]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[5]/div[1]/div[1]""]))",Chrome 131.0.0.0,,,17-01-2025 17:02:58,17-01-2025 17:02:59,0.585s,PASSED
"click(findTestObject(""var_Content"", [""xpath"":""//body[1]/div[1]/main[1]/main[1]/div[5]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[6]/div[1]/div[1]""]))",Chrome 131.0.0.0,,,17-01-2025 17:02:59,17-01-2025 17:03:00,0.555s,PASSED
"click(findTestObject(""var_Content"", [""xpath"":""//body[1]/div[1]/main[1]/main[1]/div[5]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[6]/div[1]/div[1]""]))",Chrome 131.0.0.0,,,17-01-2025 17:03:00,17-01-2025 17:03:00,0.599s,PASSED
"scrollToElement(findTestObject(""var_Content"", [""xpath"":""//body[1]/div[1]/main[1]/main[1]/div[5]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[6]""]), 10)",Chrome 131.0.0.0,,,17-01-2025 17:03:00,17-01-2025 17:03:01,0.568s,PASSED
"click(findTestObject(""var_Content"", [""xpath"":""//body[1]/div[1]/main[1]/main[1]/div[5]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[7]/div[1]/div[1]""]))",Chrome 131.0.0.0,,,17-01-2025 17:03:01,17-01-2025 17:03:01,0.364s,PASSED
"click(findTestObject(""var_Content"", [""xpath"":""//body[1]/div[1]/main[1]/main[1]/div[5]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[7]/div[1]/div[1]""]))",Chrome 131.0.0.0,,,17-01-2025 17:03:01,17-01-2025 17:03:02,0.548s,PASSED
"click(findTestObject(""var_Content"", [""xpath"":""//body[1]/div[1]/main[1]/main[1]/div[5]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[8]/div[1]/div[1]""]))",Chrome 131.0.0.0,,,17-01-2025 17:03:02,17-01-2025 17:03:02,0.580s,PASSED
"click(findTestObject(""var_Content"", [""xpath"":""//body[1]/div[1]/main[1]/main[1]/div[5]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[8]/div[1]/div[1]""]))",Chrome 131.0.0.0,,,17-01-2025 17:03:02,17-01-2025 17:03:03,0.570s,PASSED
"click(findTestObject(""var_Content"", [""xpath"":""//body[1]/div[1]/main[1]/main[1]/div[5]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[9]/div[1]/div[1]""]))",Chrome 131.0.0.0,,,17-01-2025 17:03:03,17-01-2025 17:03:03,0.542s,PASSED
"click(findTestObject(""var_Content"", [""xpath"":""//body[1]/div[1]/main[1]/main[1]/div[5]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[9]/div[1]/div[1]""]))",Chrome 131.0.0.0,,,17-01-2025 17:03:03,17-01-2025 17:03:04,0.588s,PASSED
"click(findTestObject(""var_Content"", [""xpath"":""//body[1]/div[1]/main[1]/main[1]/div[5]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[10]/div[1]/div[1]""]))",Chrome 131.0.0.0,,,17-01-2025 17:03:04,17-01-2025 17:03:05,0.553s,PASSED
"click(findTestObject(""var_Content"", [""xpath"":""//body[1]/div[1]/main[1]/main[1]/div[5]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[10]/div[1]/div[1]""]))",Chrome 131.0.0.0,,,17-01-2025 17:03:05,17-01-2025 17:03:05,0.559s,PASSED
"scrollToElement(findTestObject(""var_Content"", [""xpath"":""//body[1]/div[1]/main[1]/main[1]/div[5]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[9]""]), 10)",Chrome 131.0.0.0,,,17-01-2025 17:03:05,17-01-2025 17:03:06,0.490s,PASSED
"click(findTestObject(""var_Content"", [""xpath"":""//body[1]/div[1]/main[1]/main[1]/div[5]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[11]/div[1]/div[1]""]))",Chrome 131.0.0.0,,,17-01-2025 17:03:06,17-01-2025 17:03:06,0.418s,PASSED
"click(findTestObject(""var_Content"", [""xpath"":""//body[1]/div[1]/main[1]/main[1]/div[5]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[11]/div[1]/div[1]""]))",Chrome 131.0.0.0,,,17-01-2025 17:03:06,17-01-2025 17:03:07,0.560s,PASSED
"click(findTestObject(""var_Content"", [""xpath"":""//body[1]/div[1]/main[1]/main[1]/div[5]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[12]/div[1]/div[1]""]))",Chrome 131.0.0.0,,,17-01-2025 17:03:07,17-01-2025 17:03:07,0.581s,PASSED
"click(findTestObject(""var_Content"", [""xpath"":""//body[1]/div[1]/main[1]/main[1]/div[5]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[12]/div[1]/div[1]""]))",Chrome 131.0.0.0,,,17-01-2025 17:03:07,17-01-2025 17:03:08,0.585s,PASSED
"click(findTestObject(""var_Content"", [""xpath"":""//body[1]/div[1]/main[1]/main[1]/div[5]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[13]/div[1]/div[1]""]))",Chrome 131.0.0.0,,,17-01-2025 17:03:08,17-01-2025 17:03:08,0.602s,PASSED
"click(findTestObject(""var_Content"", [""xpath"":""//body[1]/div[1]/main[1]/main[1]/div[5]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[13]/div[1]/div[1]""]))",Chrome 131.0.0.0,,,17-01-2025 17:03:08,17-01-2025 17:03:09,0.575s,PASSED
"click(findTestObject(""var_Content"", [""xpath"":""//body[1]/div[1]/main[1]/main[1]/div[5]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[14]/div[1]/div[1]""]))",Chrome 131.0.0.0,,,17-01-2025 17:03:09,17-01-2025 17:03:09,0.561s,PASSED
"click(findTestObject(""var_Content"", [""xpath"":""//body[1]/div[1]/main[1]/main[1]/div[5]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[14]/div[1]/div[1]""]))",Chrome 131.0.0.0,,,17-01-2025 17:03:09,17-01-2025 17:03:10,0.576s,PASSED
"scrollToElement(findTestObject(""var_Content"", [""xpath"":""//body[1]/div[1]/main[1]/main[1]/div[5]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[13]""]), 10)",Chrome 131.0.0.0,,,17-01-2025 17:03:10,17-01-2025 17:03:11,0.497s,PASSED
"click(findTestObject(""var_Content"", [""xpath"":""//body[1]/div[1]/main[1]/main[1]/div[5]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[15]/div[1]/div[1]""]))",Chrome 131.0.0.0,,,17-01-2025 17:03:11,17-01-2025 17:03:11,0.378s,PASSED
"click(findTestObject(""var_Content"", [""xpath"":""//body[1]/div[1]/main[1]/main[1]/div[5]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[15]/div[1]/div[1]""]))",Chrome 131.0.0.0,,,17-01-2025 17:03:11,17-01-2025 17:03:11,0.574s,PASSED
"click(findTestObject(""var_Content"", [""xpath"":""//body[1]/div[1]/main[1]/main[1]/div[5]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[16]/div[1]/div[1]""]))",Chrome 131.0.0.0,,,17-01-2025 17:03:11,17-01-2025 17:03:12,0.577s,PASSED
"click(findTestObject(""var_Content"", [""xpath"":""//body[1]/div[1]/main[1]/main[1]/div[5]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[16]/div[1]/div[1]""]))",Chrome 131.0.0.0,,,17-01-2025 17:03:12,17-01-2025 17:03:13,0.558s,PASSED
"click(findTestObject(""var_Content"", [""xpath"":""//body[1]/div[1]/main[1]/main[1]/div[5]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[17]/div[1]/div[1]""]))",Chrome 131.0.0.0,,,17-01-2025 17:03:13,17-01-2025 17:03:13,0.563s,PASSED
"click(findTestObject(""var_Content"", [""xpath"":""//body[1]/div[1]/main[1]/main[1]/div[5]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[17]/div[1]/div[1]""]))",Chrome 131.0.0.0,,,17-01-2025 17:03:13,17-01-2025 17:03:14,0.568s,PASSED
"click(findTestObject(""var_Content"", [""xpath"":""//body[1]/div[1]/main[1]/main[1]/div[5]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[18]/div[1]/div[1]""]))",Chrome 131.0.0.0,,,17-01-2025 17:03:14,17-01-2025 17:03:14,0.567s,PASSED
"click(findTestObject(""var_Content"", [""xpath"":""//body[1]/div[1]/main[1]/main[1]/div[5]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[18]/div[1]/div[1]""]))",Chrome 131.0.0.0,,,17-01-2025 17:03:14,17-01-2025 17:03:15,0.565s,PASSED
